season,date,week,game_type,home_franchise,away_franchise,home_score,away_score,neutral_site,overtime,source,margin,game_uid
2022,2023-01-29,21,CON,KC,CIN,23,20,False,False,nflverse,3,G012828
2022,2023-02-12,22,SB,PHI,KC,35,38,True,False,nflverse,-3,G012829
2023,2023-09-07,1,REG,KC,DET,20,21,False,False,nflverse,-1,G012830
2023,2023-09-10,1,REG,ATL,CAR,24,10,False,False,nflverse,14,G012831
2023,2023-09-10,1,REG,BAL,HOU,25,9,False,False,nflverse,16,G012832
2023,2023-09-10,1,REG,CLE,CIN,24,3,False,False,nflverse,21,G012833
2023,2023-09-10,1,REG,IND,JAX,21,31,False,False,nflverse,-10,G012834
2023,2023-09-10,1,REG,MIN,TB,17,20,False,False,nflverse,-3,G012835
2023,2023-09-10,1,REG,NO,TEN,16,15,False,False,nflverse,1,G012836
2023,2023-09-10,1,REG,PIT,SF,7,30,False,False,nflverse,-23,G012837
2023,2023-09-10,1,REG,WSH,ARI,20,16,False,False,nflverse,4,G012838
2023,2023-09-10,1,REG,CHI,GB,20,38,False,False,nflverse,-18,G012839
2023,2023-09-10,1,REG,DEN,OAK,16,17,False,False,nflverse,-1,G012840
2023,2023-09-10,1,REG,LAC,MIA,34,36,False,False,nflverse,-2,G012841
2023,2023-09-10,1,REG,NE,PHI,20,25,False,False,nflverse,-5,G012842
2023,2023-09-10,1,REG,SEA,LAR,13,30,False,False,nflverse,-17,G012843
2023,2023-09-10,1,REG,NYG,DAL,0,40,False,False,nflverse,-40,G012844
2023,2023-09-11,1,REG,NYJ,BUF,22,16,False,True,nflverse,6,G012845
2023,2023-09-14,2,REG,PHI,MIN,34,28,False,False,nflverse,6,G012846
2023,2023-09-17,2,REG,ATL,GB,25,24,False,False,nflverse,1,G012847
2023,2023-09-17,2,REG,BUF,OAK,38,10,False,False,nflverse,28,G012848
2023,2023-09-17,2,REG,CIN,BAL,24,27,False,False,nflverse,-3,G012849
2023,2023-09-17,2,REG,DET,SEA,31,37,False,True,nflverse,-6,G012850
2023,2023-09-17,2,REG,HOU,IND,20,31,False,False,nflverse,-11,G012851
2023,2023-09-17,2,REG,JAX,KC,9,17,False,False,nflverse,-8,G012852
2023,2023-09-17,2,REG,TB,CHI,27,17,False,False,nflverse,10,G012853
2023,2023-09-17,2,REG,TEN,LAC,27,24,False,True,nflverse,3,G012854
2023,2023-09-17,2,REG,ARI,NYG,28,31,False,False,nflverse,-3,G012855
2023,2023-09-17,2,REG,LAR,SF,23,30,False,False,nflverse,-7,G012856
2023,2023-09-17,2,REG,DAL,NYJ,30,10,False,False,nflverse,20,G012857
2023,2023-09-17,2,REG,DEN,WSH,33,35,False,False,nflverse,-2,G012858
2023,2023-09-17,2,REG,NE,MIA,17,24,False,False,nflverse,-7,G012859
2023,2023-09-18,2,REG,CAR,NO,17,20,False,False,nflverse,-3,G012860
2023,2023-09-18,2,REG,PIT,CLE,26,22,False,False,nflverse,4,G012861
2023,2023-09-21,3,REG,SF,NYG,30,12,False,False,nflverse,18,G012862
2023,2023-09-24,3,REG,BAL,IND,19,22,False,True,nflverse,-3,G012863
2023,2023-09-24,3,REG,CLE,TEN,27,3,False,False,nflverse,24,G012864
2023,2023-09-24,3,REG,DET,ATL,20,6,False,False,nflverse,14,G012865
2023,2023-09-24,3,REG,GB,NO,18,17,False,False,nflverse,1,G012866
2023,2023-09-24,3,REG,JAX,HOU,17,37,False,False,nflverse,-20,G012867
2023,2023-09-24,3,REG,MIA,DEN,70,20,False,False,nflverse,50,G012868
2023,2023-09-24,3,REG,MIN,LAC,24,28,False,False,nflverse,-4,G012869
2023,2023-09-24,3,REG,NYJ,NE,10,15,False,False,nflverse,-5,G012870
2023,2023-09-24,3,REG,WSH,BUF,3,37,False,False,nflverse,-34,G012871
2023,2023-09-24,3,REG,SEA,CAR,37,27,False,False,nflverse,10,G012872
2023,2023-09-24,3,REG,ARI,DAL,28,16,False,False,nflverse,12,G012873
2023,2023-09-24,3,REG,KC,CHI,41,10,False,False,nflverse,31,G012874
2023,2023-09-24,3,REG,OAK,PIT,18,23,False,False,nflverse,-5,G012875
2023,2023-09-25,3,REG,TB,PHI,11,25,False,False,nflverse,-14,G012876
2023,2023-09-25,3,REG,CIN,LAR,19,16,False,False,nflverse,3,G012877
2023,2023-09-28,4,REG,GB,DET,20,34,False,False,nflverse,-14,G012878
2023,2023-10-01,4,REG,JAX,ATL,23,7,True,False,nflverse,16,G012879
2023,2023-10-01,4,REG,BUF,MIA,48,20,False,False,nflverse,28,G012880
2023,2023-10-01,4,REG,CAR,MIN,13,21,False,False,nflverse,-8,G012881
2023,2023-10-01,4,REG,CHI,DEN,28,31,False,False,nflverse,-3,G012882
2023,2023-10-01,4,REG,CLE,BAL,3,28,False,False,nflverse,-25,G012883
2023,2023-10-01,4,REG,HOU,PIT,30,6,False,False,nflverse,24,G012884
2023,2023-10-01,4,REG,IND,LAR,23,29,False,True,nflverse,-6,G012885
2023,2023-10-01,4,REG,NO,TB,9,26,False,False,nflverse,-17,G012886
2023,2023-10-01,4,REG,PHI,WSH,34,31,False,True,nflverse,3,G012887
2023,2023-10-01,4,REG,TEN,CIN,27,3,False,False,nflverse,24,G012888
2023,2023-10-01,4,REG,LAC,OAK,24,17,False,False,nflverse,7,G012889
2023,2023-10-01,4,REG,DAL,NE,38,3,False,False,nflverse,35,G012890
2023,2023-10-01,4,REG,SF,ARI,35,16,False,False,nflverse,19,G012891
2023,2023-10-01,4,REG,NYJ,KC,20,23,False,False,nflverse,-3,G012892
2023,2023-10-02,4,REG,NYG,SEA,3,24,False,False,nflverse,-21,G012893
2023,2023-10-05,5,REG,WSH,CHI,20,40,False,False,nflverse,-20,G012894
2023,2023-10-08,5,REG,BUF,JAX,20,25,True,False,nflverse,-5,G012895
2023,2023-10-08,5,REG,ATL,HOU,21,19,False,False,nflverse,2,G012896
2023,2023-10-08,5,REG,DET,CAR,42,24,False,False,nflverse,18,G012897
2023,2023-10-08,5,REG,IND,TEN,23,16,False,False,nflverse,7,G012898
2023,2023-10-08,5,REG,MIA,NYG,31,16,False,False,nflverse,15,G012899
2023,2023-10-08,5,REG,NE,NO,0,34,False,False,nflverse,-34,G012900
2023,2023-10-08,5,REG,PIT,BAL,17,10,False,False,nflverse,7,G012901
2023,2023-10-08,5,REG,ARI,CIN,20,34,False,False,nflverse,-14,G012902
2023,2023-10-08,5,REG,LAR,PHI,14,23,False,False,nflverse,-9,G012903
2023,2023-10-08,5,REG,DEN,NYJ,21,31,False,False,nflverse,-10,G012904
2023,2023-10-08,5,REG,MIN,KC,20,27,False,False,nflverse,-7,G012905
2023,2023-10-08,5,REG,SF,DAL,42,10,False,False,nflverse,32,G012906
2023,2023-10-09,5,REG,OAK,GB,17,13,False,False,nflverse,4,G012907
2023,2023-10-12,6,REG,KC,DEN,19,8,False,False,nflverse,11,G012908
2023,2023-10-15,6,REG,TEN,BAL,16,24,True,False,nflverse,-8,G012909
2023,2023-10-15,6,REG,ATL,WSH,16,24,False,False,nflverse,-8,G012910
2023,2023-10-15,6,REG,CHI,MIN,13,19,False,False,nflverse,-6,G012911
2023,2023-10-15,6,REG,CIN,SEA,17,13,False,False,nflverse,4,G012912
2023,2023-10-15,6,REG,CLE,SF,19,17,False,False,nflverse,2,G012913
2023,2023-10-15,6,REG,HOU,NO,20,13,False,False,nflverse,7,G012914
2023,2023-10-15,6,REG,JAX,IND,37,20,False,False,nflverse,17,G012915
2023,2023-10-15,6,REG,MIA,CAR,42,21,False,False,nflverse,21,G012916
2023,2023-10-15,6,REG,OAK,NE,21,17,False,False,nflverse,4,G012917
2023,2023-10-15,6,REG,LAR,ARI,26,9,False,False,nflverse,17,G012918
2023,2023-10-15,6,REG,NYJ,PHI,20,14,False,False,nflverse,6,G012919
2023,2023-10-15,6,REG,TB,DET,6,20,False,False,nflverse,-14,G012920
2023,2023-10-15,6,REG,BUF,NYG,14,9,False,False,nflverse,5,G012921
2023,2023-10-16,6,REG,LAC,DAL,17,20,False,False,nflverse,-3,G012922
2023,2023-10-19,7,REG,NO,JAX,24,31,False,False,nflverse,-7,G012923
2023,2023-10-22,7,REG,BAL,DET,38,6,False,False,nflverse,32,G012924
2023,2023-10-22,7,REG,CHI,OAK,30,12,False,False,nflverse,18,G012925
2023,2023-10-22,7,REG,IND,CLE,38,39,False,False,nflverse,-1,G012926
2023,2023-10-22,7,REG,NE,BUF,29,25,False,False,nflverse,4,G012927
2023,2023-10-22,7,REG,NYG,WSH,14,7,False,False,nflverse,7,G012928
2023,2023-10-22,7,REG,TB,ATL,13,16,False,False,nflverse,-3,G012929
2023,2023-10-22,7,REG,LAR,PIT,17,24,False,False,nflverse,-7,G012930
2023,2023-10-22,7,REG,SEA,ARI,20,10,False,False,nflverse,10,G012931
2023,2023-10-22,7,REG,DEN,GB,19,17,False,False,nflverse,2,G012932
2023,2023-10-22,7,REG,KC,LAC,31,17,False,False,nflverse,14,G012933
2023,2023-10-22,7,REG,PHI,MIA,31,17,False,False,nflverse,14,G012934
2023,2023-10-23,7,REG,MIN,SF,22,17,False,False,nflverse,5,G012935
2023,2023-10-26,8,REG,BUF,TB,24,18,False,False,nflverse,6,G012936
2023,2023-10-29,8,REG,CAR,HOU,15,13,False,False,nflverse,2,G012937
2023,2023-10-29,8,REG,DAL,LAR,43,20,False,False,nflverse,23,G012938
2023,2023-10-29,8,REG,GB,MIN,10,24,False,False,nflverse,-14,G012939
2023,2023-10-29,8,REG,IND,NO,27,38,False,False,nflverse,-11,G012940
2023,2023-10-29,8,REG,MIA,NE,31,17,False,False,nflverse,14,G012941
2023,2023-10-29,8,REG,NYG,NYJ,10,13,False,True,nflverse,-3,G012942
2023,2023-10-29,8,REG,PIT,JAX,10,20,False,False,nflverse,-10,G012943
2023,2023-10-29,8,REG,TEN,ATL,28,23,False,False,nflverse,5,G012944
2023,2023-10-29,8,REG,WSH,PHI,31,38,False,False,nflverse,-7,G012945
2023,2023-10-29,8,REG,SEA,CLE,24,20,False,False,nflverse,4,G012946
2023,2023-10-29,8,REG,ARI,BAL,24,31,False,False,nflverse,-7,G012947
2023,2023-10-29,8,REG,DEN,KC,24,9,False,False,nflverse,15,G012948
2023,2023-10-29,8,REG,SF,CIN,17,31,False,False,nflverse,-14,G012949
2023,2023-10-29,8,REG,LAC,CHI,30,13,False,False,nflverse,17,G012950
2023,2023-10-30,8,REG,DET,OAK,26,14,False,False,nflverse,12,G012951
2023,2023-11-02,9,REG,PIT,TEN,20,16,False,False,nflverse,4,G012952
2023,2023-11-05,9,REG,KC,MIA,21,14,True,False,nflverse,7,G012953
2023,2023-11-05,9,REG,ATL,MIN,28,31,False,False,nflverse,-3,G012954
2023,2023-11-05,9,REG,BAL,SEA,37,3,False,False,nflverse,34,G012955
2023,2023-11-05,9,REG,CLE,ARI,27,0,False,False,nflverse,27,G012956
2023,2023-11-05,9,REG,GB,LAR,20,3,False,False,nflverse,17,G012957
2023,2023-11-05,9,REG,HOU,TB,39,37,False,False,nflverse,2,G012958
2023,2023-11-05,9,REG,NE,WSH,17,20,False,False,nflverse,-3,G012959
2023,2023-11-05,9,REG,NO,CHI,24,17,False,False,nflverse,7,G012960
2023,2023-11-05,9,REG,CAR,IND,13,27,False,False,nflverse,-14,G012961
2023,2023-11-05,9,REG,OAK,NYG,30,6,False,False,nflverse,24,G012962
2023,2023-11-05,9,REG,PHI,DAL,28,23,False,False,nflverse,5,G012963
2023,2023-11-05,9,REG,CIN,BUF,24,18,False,False,nflverse,6,G012964
2023,2023-11-06,9,REG,NYJ,LAC,6,27,False,False,nflverse,-21,G012965
2023,2023-11-09,10,REG,CHI,CAR,16,13,False,False,nflverse,3,G012966
2023,2023-11-12,10,REG,NE,IND,6,10,True,False,nflverse,-4,G012967
2023,2023-11-12,10,REG,BAL,CLE,31,33,False,False,nflverse,-2,G012968
2023,2023-11-12,10,REG,CIN,HOU,27,30,False,False,nflverse,-3,G012969
2023,2023-11-12,10,REG,JAX,SF,3,34,False,False,nflverse,-31,G012970
2023,2023-11-12,10,REG,MIN,NO,27,19,False,False,nflverse,8,G012971
2023,2023-11-12,10,REG,PIT,GB,23,19,False,False,nflverse,4,G012972
2023,2023-11-12,10,REG,TB,TEN,20,6,False,False,nflverse,14,G012973
2023,2023-11-12,10,REG,ARI,ATL,25,23,False,False,nflverse,2,G012974
2023,2023-11-12,10,REG,LAC,DET,38,41,False,False,nflverse,-3,G012975
2023,2023-11-12,10,REG,DAL,NYG,49,17,False,False,nflverse,32,G012976
2023,2023-11-12,10,REG,SEA,WSH,29,26,False,False,nflverse,3,G012977
2023,2023-11-12,10,REG,OAK,NYJ,16,12,False,False,nflverse,4,G012978
2023,2023-11-13,10,REG,BUF,DEN,22,24,False,False,nflverse,-2,G012979
2023,2023-11-16,11,REG,BAL,CIN,34,20,False,False,nflverse,14,G012980
2023,2023-11-19,11,REG,CAR,DAL,10,33,False,False,nflverse,-23,G012981
2023,2023-11-19,11,REG,CLE,PIT,13,10,False,False,nflverse,3,G012982
2023,2023-11-19,11,REG,DET,CHI,31,26,False,False,nflverse,5,G012983
2023,2023-11-19,11,REG,GB,LAC,23,20,False,False,nflverse,3,G012984
2023,2023-11-19,11,REG,HOU,ARI,21,16,False,False,nflverse,5,G012985
2023,2023-11-19,11,REG,JAX,TEN,34,14,False,False,nflverse,20,G012986
2023,2023-11-19,11,REG,MIA,OAK,20,13,False,False,nflverse,7,G012987
2023,2023-11-19,11,REG,WSH,NYG,19,31,False,False,nflverse,-12,G012988
2023,2023-11-19,11,REG,SF,TB,27,14,False,False,nflverse,13,G012989
2023,2023-11-19,11,REG,BUF,NYJ,32,6,False,False,nflverse,26,G012990
2023,2023-11-19,11,REG,LAR,SEA,17,16,False,False,nflverse,1,G012991
2023,2023-11-19,11,REG,DEN,MIN,21,20,False,False,nflverse,1,G012992
2023,2023-11-20,11,REG,KC,PHI,17,21,False,False,nflverse,-4,G012993
2023,2023-11-23,12,REG,DET,GB,22,29,False,False,nflverse,-7,G012994
2023,2023-11-23,12,REG,DAL,WSH,45,10,False,False,nflverse,35,G012995
2023,2023-11-23,12,REG,SEA,SF,13,31,False,False,nflverse,-18,G012996
2023,2023-11-24,12,REG,NYJ,MIA,13,34,False,False,nflverse,-21,G012997
2023,2023-11-26,12,REG,ATL,NO,24,15,False,False,nflverse,9,G012998
2023,2023-11-26,12,REG,CIN,PIT,10,16,False,False,nflverse,-6,G012999
2023,2023-11-26,12,REG,HOU,JAX,21,24,False,False,nflverse,-3,G013000
2023,2023-11-26,12,REG,IND,TB,27,20,False,False,nflverse,7,G013001
2023,2023-11-26,12,REG,NYG,NE,10,7,False,False,nflverse,3,G013002
2023,2023-11-26,12,REG,TEN,CAR,17,10,False,False,nflverse,7,G013003
2023,2023-11-26,12,REG,ARI,LAR,14,37,False,False,nflverse,-23,G013004
2023,2023-11-26,12,REG,DEN,CLE,29,12,False,False,nflverse,17,G013005
2023,2023-11-26,12,REG,OAK,KC,17,31,False,False,nflverse,-14,G013006
2023,2023-11-26,12,REG,PHI,BUF,37,34,False,True,nflverse,3,G013007
2023,2023-11-26,12,REG,LAC,BAL,10,20,False,False,nflverse,-10,G013008
2023,2023-11-27,12,REG,MIN,CHI,10,12,False,False,nflverse,-2,G013009
2023,2023-11-30,13,REG,DAL,SEA,41,35,False,False,nflverse,6,G013010
2023,2023-12-03,13,REG,HOU,DEN,22,17,False,False,nflverse,5,G013011
2023,2023-12-03,13,REG,NE,LAC,0,6,False,False,nflverse,-6,G013012
2023,2023-12-03,13,REG,NO,DET,28,33,False,False,nflverse,-5,G013013
2023,2023-12-03,13,REG,NYJ,ATL,8,13,False,False,nflverse,-5,G013014
2023,2023-12-03,13,REG,PIT,ARI,10,24,False,False,nflverse,-14,G013015
2023,2023-12-03,13,REG,TEN,IND,28,31,False,True,nflverse,-3,G013016
2023,2023-12-03,13,REG,WSH,MIA,15,45,False,False,nflverse,-30,G013017
2023,2023-12-03,13,REG,TB,CAR,21,18,False,False,nflverse,3,G013018
2023,2023-12-03,13,REG,LAR,CLE,36,19,False,False,nflverse,17,G013019
2023,2023-12-03,13,REG,PHI,SF,19,42,False,False,nflverse,-23,G013020
2023,2023-12-03,13,REG,GB,KC,27,19,False,False,nflverse,8,G013021
2023,2023-12-04,13,REG,JAX,CIN,31,34,False,True,nflverse,-3,G013022
2023,2023-12-07,14,REG,PIT,NE,18,21,False,False,nflverse,-3,G013023
2023,2023-12-10,14,REG,ATL,TB,25,29,False,False,nflverse,-4,G013024
2023,2023-12-10,14,REG,BAL,LAR,37,31,False,True,nflverse,6,G013025
2023,2023-12-10,14,REG,CHI,DET,28,13,False,False,nflverse,15,G013026
2023,2023-12-10,14,REG,CIN,IND,34,14,False,False,nflverse,20,G013027
2023,2023-12-10,14,REG,CLE,JAX,31,27,False,False,nflverse,4,G013028
2023,2023-12-10,14,REG,NO,CAR,28,6,False,False,nflverse,22,G013029
2023,2023-12-10,14,REG,NYJ,HOU,30,6,False,False,nflverse,24,G013030
2023,2023-12-10,14,REG,OAK,MIN,0,3,False,False,nflverse,-3,G013031
2023,2023-12-10,14,REG,SF,SEA,28,16,False,False,nflverse,12,G013032
2023,2023-12-10,14,REG,KC,BUF,17,20,False,False,nflverse,-3,G013033
2023,2023-12-10,14,REG,LAC,DEN,7,24,False,False,nflverse,-17,G013034
2023,2023-12-10,14,REG,DAL,PHI,33,13,False,False,nflverse,20,G013035
2023,2023-12-11,14,REG,MIA,TEN,27,28,False,False,nflverse,-1,G013036
2023,2023-12-11,14,REG,NYG,GB,24,22,False,False,nflverse,2,G013037
2023,2023-12-14,15,REG,OAK,LAC,63,21,False,False,nflverse,42,G013038
2023,2023-12-16,15,REG,CIN,MIN,27,24,False,True,nflverse,3,G013039
2023,2023-12-16,15,REG,IND,PIT,30,13,False,False,nflverse,17,G013040
2023,2023-12-16,15,REG,DET,DEN,42,17,False,False,nflverse,25,G013041
2023,2023-12-17,15,REG,CAR,ATL,9,7,False,False,nflverse,2,G013042
2023,2023-12-17,15,REG,CLE,CHI,20,17,False,False,nflverse,3,G013043
2023,2023-12-17,15,REG,GB,TB,20,34,False,False,nflverse,-14,G013044
2023,2023-12-17,15,REG,MIA,NYJ,30,0,False,False,nflverse,30,G013045
2023,2023-12-17,15,REG,NE,KC,17,27,False,False,nflverse,-10,G013046
2023,2023-12-17,15,REG,NO,NYG,24,6,False,False,nflverse,18,G013047
2023,2023-12-17,15,REG,TEN,HOU,16,19,False,True,nflverse,-3,G013048
2023,2023-12-17,15,REG,ARI,SF,29,45,False,False,nflverse,-16,G013049
2023,2023-12-17,15,REG,LAR,WSH,28,20,False,False,nflverse,8,G013050
2023,2023-12-17,15,REG,BUF,DAL,31,10,False,False,nflverse,21,G013051
2023,2023-12-17,15,REG,JAX,BAL,7,23,False,False,nflverse,-16,G013052
2023,2023-12-18,15,REG,SEA,PHI,20,17,False,False,nflverse,3,G013053
2023,2023-12-21,16,REG,LAR,NO,30,22,False,False,nflverse,8,G013054
2023,2023-12-23,16,REG,PIT,CIN,34,11,False,False,nflverse,23,G013055
2023,2023-12-23,16,REG,LAC,BUF,22,24,False,False,nflverse,-2,G013056
2023,2023-12-24,16,REG,ATL,IND,29,10,False,False,nflverse,19,G013057
2023,2023-12-24,16,REG,CAR,GB,30,33,False,False,nflverse,-3,G013058
2023,2023-12-24,16,REG,HOU,CLE,22,36,False,False,nflverse,-14,G013059
2023,2023-12-24,16,REG,MIN,DET,24,30,False,False,nflverse,-6,G013060
2023,2023-12-24,16,REG,NYJ,WSH,30,28,False,False,nflverse,2,G013061
2023,2023-12-24,16,REG,TEN,SEA,17,20,False,False,nflverse,-3,G013062
2023,2023-12-24,16,REG,TB,JAX,30,12,False,False,nflverse,18,G013063
2023,2023-12-24,16,REG,CHI,ARI,27,16,False,False,nflverse,11,G013064
2023,2023-12-24,16,REG,MIA,DAL,22,20,False,False,nflverse,2,G013065
2023,2023-12-24,16,REG,DEN,NE,23,26,False,False,nflverse,-3,G013066
2023,2023-12-25,16,REG,KC,OAK,14,20,False,False,nflverse,-6,G013067
2023,2023-12-25,16,REG,PHI,NYG,33,25,False,False,nflverse,8,G013068
2023,2023-12-25,16,REG,SF,BAL,19,33,False,False,nflverse,-14,G013069
2023,2023-12-28,17,REG,CLE,NYJ,37,20,False,False,nflverse,17,G013070
2023,2023-12-30,17,REG,DAL,DET,20,19,False,False,nflverse,1,G013071
2023,2023-12-31,17,REG,BAL,MIA,56,19,False,False,nflverse,37,G013072
2023,2023-12-31,17,REG,BUF,NE,27,21,False,False,nflverse,6,G013073
2023,2023-12-31,17,REG,CHI,ATL,37,17,False,False,nflverse,20,G013074
2023,2023-12-31,17,REG,HOU,TEN,26,3,False,False,nflverse,23,G013075
2023,2023-12-31,17,REG,IND,OAK,23,20,False,False,nflverse,3,G013076
2023,2023-12-31,17,REG,JAX,CAR,26,0,False,False,nflverse,26,G013077
2023,2023-12-31,17,REG,NYG,LAR,25,26,False,False,nflverse,-1,G013078
2023,2023-12-31,17,REG,PHI,ARI,31,35,False,False,nflverse,-4,G013079
2023,2023-12-31,17,REG,TB,NO,13,23,False,False,nflverse,-10,G013080
2023,2023-12-31,17,REG,WSH,SF,10,27,False,False,nflverse,-17,G013081
2023,2023-12-31,17,REG,SEA,PIT,23,30,False,False,nflverse,-7,G013082
2023,2023-12-31,17,REG,DEN,LAC,16,9,False,False,nflverse,7,G013083
2023,2023-12-31,17,REG,KC,CIN,25,17,False,False,nflverse,8,G013084
2023,2023-12-31,17,REG,MIN,GB,10,33,False,False,nflverse,-23,G013085
2023,2024-01-06,18,REG,BAL,PIT,10,17,False,False,nflverse,-7,G013086
2023,2024-01-06,18,REG,IND,HOU,19,23,False,False,nflverse,-4,G013087
2023,2024-01-07,18,REG,CAR,TB,0,9,False,False,nflverse,-9,G013088
2023,2024-01-07,18,REG,CIN,CLE,31,14,False,False,nflverse,17,G013089
2023,2024-01-07,18,REG,DET,MIN,30,20,False,False,nflverse,10,G013090
2023,2024-01-07,18,REG,NE,NYJ,3,17,False,False,nflverse,-14,G013091
2023,2024-01-07,18,REG,NO,ATL,48,17,False,False,nflverse,31,G013092
2023,2024-01-07,18,REG,TEN,JAX,28,20,False,False,nflverse,8,G013093
2023,2024-01-07,18,REG,ARI,SEA,20,21,False,False,nflverse,-1,G013094
2023,2024-01-07,18,REG,GB,CHI,17,9,False,False,nflverse,8,G013095
2023,2024-01-07,18,REG,LAC,KC,12,13,False,False,nflverse,-1,G013096
2023,2024-01-07,18,REG,OAK,DEN,27,14,False,False,nflverse,13,G013097
2023,2024-01-07,18,REG,NYG,PHI,27,10,False,False,nflverse,17,G013098
2023,2024-01-07,18,REG,SF,LAR,20,21,False,False,nflverse,-1,G013099
2023,2024-01-07,18,REG,WSH,DAL,10,38,False,False,nflverse,-28,G013100
2023,2024-01-07,18,REG,MIA,BUF,14,21,False,False,nflverse,-7,G013101
2023,2024-01-13,19,WC,HOU,CLE,45,14,False,False,nflverse,31,G013102
2023,2024-01-13,19,WC,KC,MIA,26,7,False,False,nflverse,19,G013103
2023,2024-01-14,19,WC,DAL,GB,32,48,False,False,nflverse,-16,G013104
2023,2024-01-14,19,WC,DET,LAR,24,23,False,False,nflverse,1,G013105
2023,2024-01-15,19,WC,BUF,PIT,31,17,False,False,nflverse,14,G013106
2023,2024-01-15,19,WC,TB,PHI,32,9,False,False,nflverse,23,G013107
2023,2024-01-20,20,DIV,BAL,HOU,34,10,False,False,nflverse,24,G013108
2023,2024-01-20,20,DIV,SF,GB,24,21,False,False,nflverse,3,G013109
2023,2024-01-21,20,DIV,DET,TB,31,23,False,False,nflverse,8,G013110
2023,2024-01-21,20,DIV,BUF,KC,24,27,False,False,nflverse,-3,G013111
2023,2024-01-28,21,CON,BAL,KC,10,17,False,False,nflverse,-7,G013112
2023,2024-01-28,21,CON,SF,DET,34,31,False,False,nflverse,3,G013113
2023,2024-02-11,22,SB,KC,SF,25,22,True,True,nflverse,3,G013114
2024,2024-09-05,1,REG,KC,BAL,27,20,False,False,nflverse,7,G013115
2024,2024-09-06,1,REG,PHI,GB,34,29,True,False,nflverse,5,G013116
2024,2024-09-08,1,REG,ATL,PIT,10,18,False,False,nflverse,-8,G013117
2024,2024-09-08,1,REG,BUF,ARI,34,28,False,False,nflverse,6,G013118
2024,2024-09-08,1,REG,CHI,TEN,24,17,False,False,nflverse,7,G013119
2024,2024-09-08,1,REG,CIN,NE,10,16,False,False,nflverse,-6,G013120
2024,2024-09-08,1,REG,IND,HOU,27,29,False,False,nflverse,-2,G013121
2024,2024-09-08,1,REG,MIA,JAX,20,17,False,False,nflverse,3,G013122
2024,2024-09-08,1,REG,NO,CAR,47,10,False,False,nflverse,37,G013123
2024,2024-09-08,1,REG,NYG,MIN,6,28,False,False,nflverse,-22,G013124
2024,2024-09-08,1,REG,LAC,OAK,22,10,False,False,nflverse,12,G013125
2024,2024-09-08,1,REG,SEA,DEN,26,20,False,False,nflverse,6,G013126
2024,2024-09-08,1,REG,CLE,DAL,17,33,False,False,nflverse,-16,G013127
2024,2024-09-08,1,REG,TB,WSH,37,20,False,False,nflverse,17,G013128
2024,2024-09-08,1,REG,DET,LAR,26,20,False,True,nflverse,6,G013129
2024,2024-09-09,1,REG,SF,NYJ,32,19,False,False,nflverse,13,G013130
2024,2024-09-12,2,REG,MIA,BUF,10,31,False,False,nflverse,-21,G013131
2024,2024-09-15,2,REG,BAL,OAK,23,26,False,False,nflverse,-3,G013132
2024,2024-09-15,2,REG,CAR,LAC,3,26,False,False,nflverse,-23,G013133
2024,2024-09-15,2,REG,DAL,NO,19,44,False,False,nflverse,-25,G013134
2024,2024-09-15,2,REG,DET,TB,16,20,False,False,nflverse,-4,G013135
2024,2024-09-15,2,REG,GB,IND,16,10,False,False,nflverse,6,G013136
2024,2024-09-15,2,REG,JAX,CLE,13,18,False,False,nflverse,-5,G013137
2024,2024-09-15,2,REG,MIN,SF,23,17,False,False,nflverse,6,G013138
2024,2024-09-15,2,REG,NE,SEA,20,23,False,True,nflverse,-3,G013139
2024,2024-09-15,2,REG,TEN,NYJ,17,24,False,False,nflverse,-7,G013140
2024,2024-09-15,2,REG,WSH,NYG,21,18,False,False,nflverse,3,G013141
2024,2024-09-15,2,REG,ARI,LAR,41,10,False,False,nflverse,31,G013142
2024,2024-09-15,2,REG,DEN,PIT,6,13,False,False,nflverse,-7,G013143
2024,2024-09-15,2,REG,KC,CIN,26,25,False,False,nflverse,1,G013144
2024,2024-09-15,2,REG,HOU,CHI,19,13,False,False,nflverse,6,G013145
2024,2024-09-16,2,REG,PHI,ATL,21,22,False,False,nflverse,-1,G013146
2024,2024-09-19,3,REG,NYJ,NE,24,3,False,False,nflverse,21,G013147
2024,2024-09-22,3,REG,CLE,NYG,15,21,False,False,nflverse,-6,G013148
2024,2024-09-22,3,REG,IND,CHI,21,16,False,False,nflverse,5,G013149
2024,2024-09-22,3,REG,MIN,HOU,34,7,False,False,nflverse,27,G013150
2024,2024-09-22,3,REG,NO,PHI,12,15,False,False,nflverse,-3,G013151
2024,2024-09-22,3,REG,PIT,LAC,20,10,False,False,nflverse,10,G013152
2024,2024-09-22,3,REG,TB,DEN,7,26,False,False,nflverse,-19,G013153
2024,2024-09-22,3,REG,TEN,GB,14,30,False,False,nflverse,-16,G013154
2024,2024-09-22,3,REG,OAK,CAR,22,36,False,False,nflverse,-14,G013155
2024,2024-09-22,3,REG,SEA,MIA,24,3,False,False,nflverse,21,G013156
2024,2024-09-22,3,REG,ARI,DET,13,20,False,False,nflverse,-7,G013157
2024,2024-09-22,3,REG,DAL,BAL,25,28,False,False,nflverse,-3,G013158
2024,2024-09-22,3,REG,LAR,SF,27,24,False,False,nflverse,3,G013159
