game_id,season,week,game_type,team,opponent,points_for,points_against,is_home,plays,pass_plays,rush_plays,dropbacks,sacks_taken,negative_plays,yards,epa_total,explosive_20_10,explosive_25_15,explosive_20_20,explosive_epa2,explosive_20_10_ng,explosive_25_15_ng,explosive_20_20_ng,explosive_epa2_ng,turnovers,turnovers_ng,turnovers_scrimmage,turnovers_scrimmage_ng,def_plays_made,drives,drive_plays_total,drive_seconds_total,franchise,opp_franchise,margin,win,explosive_20_10_diff,explosive_25_15_diff,explosive_20_20_diff,explosive_epa2_diff,explosive_20_10_ng_diff,explosive_25_15_ng_diff,explosive_20_20_ng_diff,explosive_epa2_ng_diff,turnovers_diff,turnovers_ng_diff,turnovers_scrimmage_diff,turnovers_scrimmage_ng_diff,yards_diff
1999_03_PHI_BUF,1999,3,REG,BUF,PHI,26,0,True,69,30,39,30,1,6,378.0,2.371062006782756,6,3,2,2,4,2,1,1,1.0,1.0,1.0,1.0,4,13,75.0,2242.0,BUF,PHI,26,1.0,3,1,0,1,2,0,-1,0,-1.0,-1.0,-1.0,-1.0,209.0
1999_03_PHI_BUF,1999,3,REG,PHI,BUF,0,26,False,51,39,12,39,2,7,169.0,-22.047543535652377,3,2,2,1,2,2,2,1,2.0,2.0,2.0,2.0,7,14,66.0,1692.0,PHI,BUF,-26,0.0,-3,-1,0,-1,-2,0,1,0,1.0,1.0,1.0,1.0,-209.0
1999_03_SEA_PIT,1999,3,REG,PIT,SEA,10,29,True,61,42,19,42,2,4,254.0,-24.873360337940554,3,1,2,3,1,0,0,0,5.0,1.0,5.0,1.0,8,15,63.0,1632.0,PIT,SEA,-19,0.0,-4,-3,-1,-2,0,-1,-1,-2,3.0,1.0,3.0,1.0,-88.0
1999_03_SEA_PIT,1999,3,REG,SEA,PIT,29,10,False,63,30,33,30,1,8,342.0,-5.3757504436742645,7,4,3,5,1,1,1,2,2.0,0.0,2.0,0.0,9,15,77.0,2276.0,SEA,PIT,19,1.0,4,3,1,2,0,1,1,2,-3.0,-1.0,-3.0,-1.0,88.0
1999_03_SF_ARI,1999,3,REG,ARI,SF,10,24,True,64,36,28,36,5,11,251.0,-15.955083166879927,7,3,1,2,7,3,1,2,4.0,3.0,3.0,2.0,4,12,66.0,1703.0,ARI,SF,-14,0.0,2,1,-1,-1,3,2,0,0,3.0,2.0,2.0,1.0,-66.0
1999_03_SF_ARI,1999,3,REG,SF,ARI,24,10,False,63,30,33,30,1,6,317.0,2.245289294782226,5,2,2,3,4,1,1,2,1.0,1.0,1.0,1.0,14,13,67.0,1897.0,SF,ARI,14,1.0,-2,-1,1,1,-3,-2,0,0,-3.0,-2.0,-2.0,-1.0,66.0
1999_03_TEN_JAX,1999,3,REG,JAX,TEN,19,20,True,74,41,33,41,0,5,369.0,-16.162746854743673,6,3,3,3,6,3,3,3,4.0,4.0,4.0,4.0,8,13,84.0,2167.0,JAX,TEN,-1,0.0,3,1,1,0,3,1,1,0,2.0,2.0,2.0,2.0,123.0
1999_03_TEN_JAX,1999,3,REG,TEN,JAX,20,19,False,57,34,23,34,2,6,246.0,-12.54931042060737,3,2,2,3,3,2,2,3,2.0,2.0,2.0,2.0,8,14,62.0,1669.0,TEN,JAX,1,1.0,-3,-1,-1,0,-3,-1,-1,0,-2.0,-2.0,-2.0,-2.0,-123.0
1999_03_WAS_NYJ,1999,3,REG,NYJ,WAS,20,27,True,67,36,31,37,6,10,337.0,0.41987739127003065,11,4,5,3,11,4,5,3,2.0,2.0,2.0,2.0,2,12,70.0,1867.0,NYJ,WSH,-7,0.0,5,1,0,-1,5,1,0,-1,2.0,2.0,2.0,2.0,1.0
1999_03_WAS_NYJ,1999,3,REG,WAS,NYJ,27,20,False,55,29,26,30,1,3,336.0,6.1441570887610215,6,3,5,4,6,3,5,4,0.0,0.0,0.0,0.0,10,13,60.0,1733.0,WSH,NYJ,7,1.0,-5,-1,0,1,-5,-1,0,1,-2.0,-2.0,-2.0,-2.0,-1.0
1999_04_ARI_DAL,1999,4,REG,DAL,ARI,35,7,True,55,19,36,19,0,4,304.0,4.068119313850907,4,1,1,4,2,1,1,3,1.0,0.0,1.0,0.0,7,15,69.0,2307.0,DAL,ARI,28,1.0,1,0,0,2,0,0,0,1,-4.0,-1.0,-3.0,-1.0,96.0
1999_04_ARI_DAL,1999,4,REG,ARI,DAL,7,35,False,60,39,21,39,1,3,208.0,-26.469232439179905,3,1,1,2,2,1,1,2,5.0,1.0,4.0,1.0,4,14,61.0,1573.0,ARI,DAL,-28,0.0,-1,0,0,-2,0,0,0,-1,4.0,1.0,3.0,1.0,-96.0
1999_04_BAL_ATL,1999,4,REG,ATL,BAL,13,19,True,71,45,26,45,2,6,279.0,-15.870220242380757,1,1,1,3,1,1,1,3,3.0,3.0,3.0,3.0,8,13,77.0,1876.0,ATL,BAL,-6,0.0,-6,-3,-2,-2,-6,-3,-2,-2,3.0,3.0,3.0,3.0,-29.0
1999_04_BAL_ATL,1999,4,REG,BAL,ATL,19,13,False,65,32,33,32,5,8,308.0,1.0751691550337021,7,4,3,5,7,4,3,5,0.0,0.0,0.0,0.0,7,13,69.0,2624.0,BAL,ATL,6,1.0,6,3,2,2,6,3,2,2,-3.0,-3.0,-3.0,-3.0,29.0
1999_04_BUF_MIA,1999,4,REG,MIA,BUF,18,23,True,71,46,25,46,2,6,292.0,-27.99375502773882,5,2,4,2,5,2,4,2,3.0,3.0,3.0,3.0,6,14,74.0,1920.0,MIA,BUF,-5,0.0,-1,-2,-1,-1,-1,-2,-1,-1,2.0,2.0,2.0,2.0,40.0
1999_04_BUF_MIA,1999,4,REG,BUF,MIA,23,18,False,51,26,25,26,1,5,252.0,-7.918287024149086,6,4,5,3,6,4,5,3,1.0,1.0,1.0,1.0,8,14,60.0,1801.0,BUF,MIA,5,1.0,1,2,1,1,1,2,1,1,-2.0,-2.0,-2.0,-2.0,-40.0
1999_04_CAR_WAS,1999,4,REG,WAS,CAR,38,36,True,66,36,30,36,3,5,419.0,14.740346222396305,5,3,3,5,5,3,3,5,1.0,1.0,0.0,0.0,7,15,68.0,1900.0,WSH,CAR,2,1.0,-4,-4,-4,-2,-4,-4,-4,-2,0.0,0.0,-1.0,-1.0,-64.0
1999_04_CAR_WAS,1999,4,REG,CAR,WAS,36,38,False,69,50,19,50,2,5,483.0,14.67433417477908,9,7,7,7,9,7,7,7,1.0,1.0,1.0,1.0,6,15,72.0,1700.0,CAR,WSH,-2,0.0,4,4,4,2,4,4,4,2,0.0,0.0,1.0,1.0,64.0
1999_04_JAX_PIT,1999,4,REG,PIT,JAX,3,17,True,67,36,31,36,4,7,216.0,-22.139885094657075,4,0,0,1,4,0,0,1,2.0,2.0,2.0,2.0,7,13,68.0,1873.0,PIT,JAX,-14,0.0,1,0,0,-1,1,0,0,-1,1.0,1.0,2.0,2.0,14.0
1999_04_JAX_PIT,1999,4,REG,JAX,PIT,17,3,False,56,24,32,24,1,5,202.0,-8.825835502423603,3,0,0,2,3,0,0,2,1.0,1.0,0.0,0.0,8,13,63.0,1727.0,JAX,PIT,14,1.0,-1,0,0,1,-1,0,0,1,-1.0,-1.0,-2.0,-2.0,-14.0
1999_04_KC_SD,1999,4,REG,LAC,KC,21,14,True,47,31,16,31,2,7,128.0,-15.84658676496474,0,0,0,2,0,0,0,2,2.0,2.0,2.0,2.0,10,14,48.0,1381.0,LAC,KC,7,1.0,-3,-1,-1,-2,-3,-1,-1,-2,-2.0,-2.0,-1.0,-1.0,-185.0
1999_04_KC_SD,1999,4,REG,KC,LAC,14,21,False,77,40,37,40,1,7,313.0,-6.1865552926403105,3,1,1,4,3,1,1,4,4.0,4.0,3.0,3.0,8,15,80.0,2219.0,KC,LAC,-7,0.0,3,1,1,2,3,1,1,2,2.0,2.0,1.0,1.0,185.0
1999_04_NE_CLE,1999,4,REG,CLE,NE,7,19,True,51,32,19,32,4,7,240.0,-10.89598874860459,4,3,3,2,4,3,3,2,1.0,1.0,0.0,0.0,9,14,53.0,1389.0,CLE,NE,-12,0.0,-3,-2,-2,-3,-3,-2,-2,-3,-1.0,-1.0,-2.0,-2.0,-209.0
1999_04_NE_CLE,1999,4,REG,NE,CLE,19,7,False,80,47,33,47,4,8,449.0,2.9988797746666673,7,5,5,5,7,5,5,5,2.0,2.0,2.0,2.0,8,14,85.0,2211.0,NE,CLE,12,1.0,3,2,2,3,3,2,2,3,1.0,1.0,2.0,2.0,209.0
1999_04_NO_CHI,1999,4,REG,CHI,NO,14,10,True,74,46,28,46,3,7,324.0,-10.920566876371225,6,2,2,6,6,2,2,6,5.0,5.0,5.0,5.0,12,13,75.0,1730.0,CHI,NO,4,1.0,-1,-2,-1,2,-1,-2,-1,2,4.0,4.0,4.0,4.0,54.0
1999_04_NO_CHI,1999,4,REG,NO,CHI,10,14,False,66,32,34,32,4,11,270.0,-11.186114623506814,7,4,3,4,7,4,3,4,1.0,1.0,1.0,1.0,10,14,68.0,1870.0,NO,CHI,-4,0.0,1,2,1,-2,1,2,1,-2,-4.0,-4.0,-4.0,-4.0,-54.0
1999_04_NYJ_DEN,1999,4,REG,DEN,NYJ,13,21,True,66,37,29,37,1,2,326.0,-17.328362092176057,6,2,4,2,6,2,4,2,6.0,5.0,6.0,5.0,9,13,68.0,1602.0,DEN,NYJ,-8,0.0,1,-1,0,-2,1,-1,0,-2,4.0,3.0,4.0,3.0,-6.0
1999_04_NYJ_DEN,1999,4,REG,NYJ,DEN,21,13,False,64,31,33,31,4,7,332.0,-2.6042052657267716,5,3,4,4,5,3,4,4,2.0,2.0,2.0,2.0,7,14,68.0,1998.0,NYJ,DEN,8,1.0,-1,1,0,2,-1,1,0,2,-4.0,-3.0,-4.0,-3.0,6.0
1999_04_OAK_SEA,1999,4,REG,SEA,LV,22,21,True,57,31,26,31,2,6,261.0,-4.234821250294944,6,2,5,4,6,2,5,4,1.0,1.0,1.0,1.0,4,10,61.0,1660.0,SEA,OAK,1,1.0,-2,-1,0,-2,-2,-1,0,-2,0.0,0.0,0.0,0.0,-122.0
1999_04_OAK_SEA,1999,4,REG,LV,SEA,21,22,False,66,34,32,34,2,3,383.0,10.88606589304431,8,3,5,6,8,3,5,6,1.0,1.0,1.0,1.0,7,11,69.0,1940.0,OAK,SEA,-1,0.0,2,1,0,2,2,1,0,2,0.0,0.0,0.0,0.0,122.0
1999_04_PHI_NYG,1999,4,REG,NYG,PHI,16,15,True,75,42,33,42,2,9,342.0,-18.185626313774875,7,5,6,3,7,5,6,3,5.0,5.0,5.0,5.0,9,13,84.0,2105.0,NYG,PHI,1,1.0,5,4,5,1,5,4,5,1,2.0,2.0,2.0,2.0,182.0
1999_04_PHI_NYG,1999,4,REG,PHI,NYG,15,16,False,52,26,26,26,5,7,160.0,-16.468792973887517,2,1,1,2,2,1,1,2,3.0,3.0,3.0,3.0,12,14,60.0,1645.0,PHI,NYG,-1,0.0,-5,-4,-5,-1,-5,-4,-5,-1,-2.0,-2.0,-2.0,-2.0,-182.0
1999_04_STL_CIN,1999,4,REG,CIN,LA,10,38,True,69,43,26,43,3,6,245.0,-10.261519767079179,2,0,0,3,2,0,0,1,1.0,0.0,1.0,0.0,6,13,72.0,1853.0,CIN,LAR,-28,0.0,-6,-4,-7,-5,-3,-3,-4,-3,-1.0,-2.0,-1.0,-2.0,-154.0
1999_04_STL_CIN,1999,4,REG,LA,CIN,38,10,False,52,24,28,24,2,5,399.0,16.44915307530156,8,4,7,8,5,3,4,4,2.0,2.0,2.0,2.0,7,13,56.0,1821.0,LAR,CIN,28,1.0,6,4,7,5,3,3,4,3,1.0,2.0,1.0,2.0,154.0
1999_04_TB_MIN,1999,4,REG,MIN,TB,21,14,True,57,34,23,34,0,4,343.0,6.857921021413,6,4,5,3,6,4,5,3,1.0,1.0,1.0,1.0,7,10,59.0,1758.0,MIN,TB,7,1.0,0,-1,2,-1,1,0,2,-1,-1.0,-1.0,-1.0,-1.0,-26.0
1999_04_TB_MIN,1999,4,REG,TB,MIN,14,21,False,65,42,23,42,3,6,369.0,-1.377994539507199,6,5,3,4,5,4,3,4,2.0,2.0,2.0,2.0,3,11,66.0,1842.0,TB,MIN,-7,0.0,0,1,-2,1,-1,0,-2,1,1.0,1.0,1.0,1.0,26.0
1999_04_TEN_SF,1999,4,REG,SF,TEN,24,22,True,57,34,23,34,1,3,332.0,10.780216769620976,4,2,4,3,4,2,4,3,0.0,0.0,0.0,0.0,7,12,61.0,1947.0,SF,TEN,2,1.0,-5,-6,-4,-2,-4,-5,-3,-1,-1.0,-1.0,0.0,0.0,-60.0
1999_04_TEN_SF,1999,4,REG,TEN,SF,22,24,False,64,42,22,42,3,5,392.0,5.7241388459253235,9,8,8,5,8,7,7,4,1.0,1.0,0.0,0.0,7,11,67.0,1653.0,TEN,SF,-2,0.0,5,6,4,2,4,5,3,1,1.0,1.0,0.0,0.0,60.0
1999_05_ATL_NO,1999,5,REG,NO,ATL,17,20,True,65,42,23,42,3,7,386.0,-5.29715983773977,6,4,6,5,6,4,6,5,2.0,2.0,1.0,1.0,8,13,70.0,1821.0,NO,ATL,-3,0.0,3,3,4,3,3,3,4,3,0.0,0.0,-1.0,-1.0,135.0
1999_05_ATL_NO,1999,5,REG,ATL,NO,20,17,False,56,23,33,23,3,6,251.0,-7.7903958128701705,3,1,2,2,3,1,2,2,2.0,2.0,2.0,2.0,9,13,58.0,1779.0,ATL,NO,3,1.0,-3,-3,-4,-3,-3,-3,-4,-3,0.0,0.0,1.0,1.0,-135.0
1999_05_BAL_TEN,1999,5,REG,TEN,BAL,14,11,True,57,34,23,34,0,6,269.0,0.9927348705241457,5,2,3,2,5,2,3,2,0.0,0.0,0.0,0.0,5,13,59.0,1861.0,TEN,BAL,3,1.0,1,0,-1,-1,1,0,-1,-1,-1.0,-1.0,-1.0,-1.0,36.0
1999_05_BAL_TEN,1999,5,REG,BAL,TEN,11,14,False,64,38,26,38,3,4,233.0,-13.000434943876138,4,2,4,3,4,2,4,3,1.0,1.0,1.0,1.0,5,13,69.0,1739.0,BAL,TEN,-3,0.0,-1,0,1,1,-1,0,1,1,1.0,1.0,1.0,1.0,-36.0
1999_05_CHI_MIN,1999,5,REG,MIN,CHI,22,24,True,69,49,20,49,4,6,445.0,-14.74147594089558,11,4,7,3,9,3,6,2,5.0,5.0,5.0,5.0,10,14,76.0,1594.0,MIN,CHI,-2,0.0,4,0,3,-1,3,-1,2,-2,5.0,5.0,5.0,5.0,86.0
1999_05_CHI_MIN,1999,5,REG,CHI,MIN,24,22,False,74,42,32,42,1,10,359.0,6.111352082071345,7,4,4,4,6,4,4,4,0.0,0.0,0.0,0.0,9,14,92.0,2372.0,CHI,MIN,2,1.0,-4,0,-3,1,-3,1,-2,2,-5.0,-5.0,-5.0,-5.0,-86.0
1999_05_CIN_CLE,1999,5,REG,CLE,CIN,17,18,True,53,30,23,30,3,8,224.0,-7.848150912365114,6,1,4,3,6,1,4,3,1.0,1.0,1.0,1.0,10,14,54.0,1391.0,CLE,CIN,-1,0.0,2,-2,1,-2,2,-2,1,-2,0.0,0.0,1.0,1.0,-183.0
1999_05_CIN_CLE,1999,5,REG,CIN,CLE,18,17,False,80,45,35,45,4,9,407.0,2.1891452662684756,4,3,3,5,4,3,3,5,1.0,1.0,0.0,0.0,9,13,84.0,2209.0,CIN,CLE,1,1.0,-2,2,-1,2,-2,2,-1,2,0.0,0.0,-1.0,-1.0,183.0
1999_05_DAL_PHI,1999,5,REG,PHI,DAL,13,10,True,53,31,22,31,2,5,218.0,-7.3970408247823745,7,4,3,2,7,4,3,2,1.0,1.0,1.0,1.0,8,13,61.0,1429.0,PHI,DAL,3,1.0,3,0,0,0,3,0,0,0,-2.0,-2.0,-2.0,-2.0,-83.0
1999_05_DAL_PHI,1999,5,REG,DAL,PHI,10,13,False,70,39,31,39,1,5,301.0,-10.87260966886658,4,4,3,2,4,4,3,2,3.0,3.0,3.0,3.0,4,14,74.0,2171.0,DAL,PHI,-3,0.0,-3,0,0,0,-3,0,0,0,2.0,2.0,2.0,2.0,83.0
1999_05_DEN_OAK,1999,5,REG,LV,DEN,13,16,True,66,42,24,42,6,12,265.0,-14.903680624872024,3,0,1,3,3,0,1,3,2.0,2.0,2.0,2.0,7,12,69.0,1961.0,OAK,DEN,-3,0.0,-2,-3,-2,0,-2,-3,-2,0,0.0,0.0,0.0,0.0,-38.0
1999_05_DEN_OAK,1999,5,REG,DEN,LV,16,13,False,57,32,25,32,2,4,303.0,-4.110327498794209,5,3,3,3,5,3,3,3,2.0,2.0,2.0,2.0,13,12,63.0,1639.0,DEN,OAK,3,1.0,2,3,2,0,2,3,2,0,0.0,0.0,0.0,0.0,38.0
1999_05_JAX_NYJ,1999,5,REG,NYJ,JAX,6,16,True,65,41,24,43,4,8,222.0,-22.14168734873479,4,1,2,0,2,1,1,0,2.0,1.0,2.0,1.0,6,13,68.0,1632.0,NYJ,JAX,-10,0.0,0,-1,0,-3,-2,-1,-1,-3,1.0,0.0,1.0,0.0,-100.0
1999_05_JAX_NYJ,1999,5,REG,JAX,NYJ,16,6,False,68,36,32,37,2,4,322.0,-0.9944143075267982,4,2,2,3,4,2,2,3,1.0,1.0,1.0,1.0,10,13,74.0,1968.0,JAX,NYJ,10,1.0,0,1,0,3,2,1,1,3,-1.0,0.0,-1.0,0.0,100.0
1999_05_MIA_IND,1999,5,REG,IND,MIA,31,34,True,48,26,22,26,2,7,327.0,5.912589891844771,8,7,7,7,8,7,7,7,2.0,2.0,2.0,2.0,3,12,54.0,1654.0,IND,MIA,-3,0.0,2,2,1,1,2,2,1,1,2.0,2.0,2.0,2.0,-130.0
1999_05_MIA_IND,1999,5,REG,MIA,IND,34,31,False,65,38,27,38,0,3,457.0,13.770282340410992,6,5,6,6,6,5,6,6,0.0,0.0,0.0,0.0,7,12,70.0,2047.0,MIA,IND,3,1.0,-2,-2,-1,-1,-2,-2,-1,-1,-2.0,-2.0,-2.0,-2.0,130.0
1999_05_NE_KC,1999,5,REG,KC,NE,16,14,True,68,28,40,28,2,9,329.0,-3.0821164082939654,9,2,3,1,9,2,3,1,3.0,3.0,3.0,3.0,6,12,73.0,2137.0,KC,NE,2,1.0,3,-2,-1,-4,3,-2,-1,-4,0.0,0.0,0.0,0.0,-49.0
1999_05_NE_KC,1999,5,REG,NE,KC,14,16,False,67,48,19,48,3,3,378.0,-0.23124347576594717,6,4,4,5,6,4,4,5,3.0,3.0,3.0,3.0,11,12,69.0,1463.0,NE,KC,-2,0.0,-3,2,1,4,-3,2,1,4,0.0,0.0,0.0,0.0,49.0
1999_05_NYG_ARI,1999,5,REG,ARI,NYG,14,3,True,56,31,25,31,4,9,208.0,-7.493292092514196,4,1,4,2,4,1,4,2,0.0,0.0,0.0,0.0,7,13,60.0,1689.0,ARI,NYG,11,1.0,1,1,3,1,3,1,4,2,-2.0,-2.0,-2.0,-2.0,-77.0
1999_05_NYG_ARI,1999,5,REG,NYG,ARI,3,14,False,69,41,28,41,3,5,285.0,-15.461738374967412,3,0,1,1,1,0,0,0,2.0,2.0,2.0,2.0,10,14,71.0,1911.0,NYG,ARI,-11,0.0,-1,-1,-3,-1,-3,-1,-4,-2,2.0,2.0,2.0,2.0,77.0
1999_05_PIT_BUF,1999,5,REG,BUF,PIT,24,21,True,63,33,30,34,2,4,368.0,7.997628743043629,4,3,4,4,4,3,4,4,1.0,1.0,1.0,1.0,5,11,69.0,1960.0,BUF,PIT,3,1.0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,112.0
1999_05_PIT_BUF,1999,5,REG,PIT,BUF,21,24,False,52,30,22,30,2,4,256.0,0.22172352141933516,4,2,3,3,4,2,3,3,1.0,1.0,1.0,1.0,5,11,54.0,1640.0,PIT,BUF,-3,0.0,0,-1,-1,-1,0,-1,-1,-1,0.0,0.0,0.0,0.0,-112.0
1999_05_SD_DET,1999,5,REG,DET,LAC,10,20,True,67,43,24,43,6,14,229.0,-27.29448815267157,4,1,3,5,3,1,2,5,3.0,3.0,3.0,3.0,8,13,69.0,1775.0,DET,LAC,-10,0.0,0,-1,0,0,-1,-1,-1,0,1.0,1.0,1.0,1.0,-28.0
1999_05_SD_DET,1999,5,REG,LAC,DET,20,10,False,59,36,23,36,2,8,257.0,-9.826573283976982,4,2,3,5,4,2,3,5,2.0,2.0,2.0,2.0,14,13,73.0,2079.0,LAC,DET,10,1.0,0,1,0,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,28.0
1999_05_SF_STL,1999,5,REG,LA,SF,42,20,True,49,23,26,23,1,3,422.0,14.778163162525743,9,5,7,7,6,3,5,5,2.0,2.0,2.0,2.0,6,12,52.0,1849.0,LAR,SF,22,1.0,6,3,4,3,3,1,2,1,-1.0,1.0,-1.0,1.0,117.0
1999_05_SF_STL,1999,5,REG,SF,LA,20,42,False,57,36,21,36,0,4,305.0,-10.134415325997697,3,2,3,4,3,2,3,4,3.0,1.0,3.0,1.0,6,11,63.0,1870.0,SF,LAR,-22,0.0,-6,-3,-4,-3,-3,-1,-2,-1,1.0,-1.0,1.0,-1.0,-117.0
1999_05_TB_GB,1999,5,REG,GB,TB,26,23,True,64,43,21,43,5,6,438.0,0.47822664465318,10,7,7,6,10,7,7,6,1.0,1.0,1.0,1.0,8,13,73.0,1807.0,GB,TB,3,1.0,3,5,5,3,3,5,5,3,-3.0,-3.0,-2.0,-2.0,165.0
1999_05_TB_GB,1999,5,REG,TB,GB,23,26,False,59,27,32,27,2,6,273.0,2.9994662596455033,7,2,2,3,7,2,2,3,4.0,4.0,3.0,3.0,7,13,63.0,1793.0,TB,GB,-3,0.0,-3,-5,-5,-3,-3,-5,-5,-3,3.0,3.0,2.0,2.0,-165.0
1999_06_CAR_SF,1999,6,REG,SF,CAR,29,31,True,72,49,23,49,3,6,334.0,-7.219234622739377,5,4,3,2,4,3,3,2,3.0,3.0,2.0,2.0,11,15,85.0,2027.0,SF,CAR,-2,0.0,-3,-2,-4,-2,-3,-2,-3,-2,-1.0,1.0,-2.0,0.0,-49.0
1999_06_CAR_SF,1999,6,REG,CAR,SF,31,29,False,65,38,27,38,2,8,383.0,-6.328721503405735,8,6,7,4,7,5,6,4,4.0,2.0,4.0,2.0,9,15,66.0,1931.0,CAR,SF,2,1.0,3,2,4,2,3,2,3,2,1.0,-1.0,2.0,0.0,49.0
1999_06_CLE_JAX,1999,6,REG,JAX,CLE,24,7,True,65,34,31,34,0,5,322.0,9.599173380066397,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,6,10,69.0,1944.0,JAX,CLE,17,1.0,-2,0,-2,-2,-2,0,-1,-2,-1.0,-1.0,-1.0,-1.0,90.0
1999_06_CLE_JAX,1999,6,REG,CLE,JAX,7,24,False,54,26,28,26,4,5,232.0,-1.6240761996014044,3,1,2,3,2,0,1,3,1.0,1.0,1.0,1.0,4,10,55.0,1656.0,CLE,JAX,-17,0.0,2,0,2,2,2,0,1,2,1.0,1.0,1.0,1.0,-90.0
1999_06_DAL_NYG,1999,6,REG,NYG,DAL,13,10,True,55,26,29,28,5,7,224.0,-8.863033045884066,2,2,2,2,2,2,2,2,0.0,0.0,0.0,0.0,11,11,61.0,1791.0,NYG,DAL,3,1.0,-2,1,-2,-4,-2,1,-2,-4,-1.0,-1.0,-1.0,-1.0,-44.0
1999_06_DAL_NYG,1999,6,REG,DAL,NYG,10,13,False,59,34,25,34,3,10,268.0,-2.8324652163096253,4,1,4,6,4,1,4,6,1.0,1.0,1.0,1.0,6,11,64.0,1879.0,DAL,NYG,-3,0.0,2,-1,2,4,2,-1,2,4,1.0,1.0,1.0,1.0,44.0
1999_06_GB_DEN,1999,6,REG,DEN,GB,31,10,True,78,30,48,30,0,3,518.0,13.65449313932804,8,3,4,5,6,2,3,3,1.0,1.0,1.0,1.0,7,13,84.0,2714.0,DEN,GB,21,1.0,7,2,3,4,5,1,2,2,-2.0,-2.0,-2.0,-2.0,385.0
1999_06_GB_DEN,1999,6,REG,GB,DEN,10,31,False,35,24,11,24,1,4,133.0,-19.362380077431176,1,1,1,1,1,1,1,1,3.0,3.0,3.0,3.0,4,12,36.0,886.0,GB,DEN,-21,0.0,-7,-2,-3,-4,-5,-1,-2,-2,2.0,2.0,2.0,2.0,-385.0
1999_06_IND_NYJ,1999,6,REG,NYJ,IND,13,16,True,59,30,29,32,1,7,281.0,-8.640284258427625,6,2,2,1,6,2,2,1,2.0,2.0,2.0,2.0,3,11,63.0,1776.0,NYJ,IND,-3,0.0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,-40.0
1999_06_IND_NYJ,1999,6,REG,IND,NYJ,16,13,False,61,35,26,35,0,2,321.0,-2.9661993332981287,6,2,2,1,6,2,2,1,1.0,1.0,1.0,1.0,7,11,66.0,1824.0,IND,NYJ,3,1.0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,40.0
1999_06_MIA_NE,1999,6,REG,NE,MIA,30,31,True,52,38,14,38,2,4,259.0,-10.945699225699805,6,3,5,3,6,3,5,3,2.0,2.0,2.0,2.0,17,17,63.0,1443.0,NE,MIA,-1,0.0,-1,1,2,-4,-1,1,2,-4,0.0,0.0,0.0,0.0,-58.0
1999_06_MIA_NE,1999,6,REG,MIA,NE,31,30,False,85,53,32,53,9,15,317.0,-12.325166963728703,7,2,3,7,7,2,3,7,2.0,2.0,2.0,2.0,5,15,92.0,2407.0,MIA,NE,1,1.0,1,-1,-2,4,1,-1,-2,4,0.0,0.0,0.0,0.0,58.0
1999_06_MIN_DET,1999,6,REG,DET,MIN,25,23,True,65,40,25,40,4,7,299.0,-8.132035107310456,4,2,3,3,4,2,3,3,1.0,1.0,1.0,1.0,9,11,81.0,2318.0,DET,MIN,2,1.0,-3,-3,-2,-2,-3,-3,-2,-2,-4.0,-4.0,-4.0,-4.0,-28.0
1999_06_MIN_DET,1999,6,REG,MIN,DET,23,25,False,52,33,19,33,5,7,327.0,-6.5750906817717745,7,5,5,5,7,5,5,5,5.0,5.0,5.0,5.0,6,12,52.0,1484.0,MIN,DET,-2,0.0,3,3,2,2,3,3,2,2,4.0,4.0,4.0,4.0,28.0
1999_06_OAK_BUF,1999,6,REG,BUF,LV,14,20,True,52,40,12,40,1,4,311.0,-2.261801834771177,8,5,4,6,8,5,4,6,3.0,3.0,2.0,2.0,5,12,55.0,1225.0,BUF,OAK,-6,0.0,1,3,3,5,1,3,3,5,3.0,3.0,2.0,2.0,-30.0
1999_06_OAK_BUF,1999,6,REG,LV,BUF,20,14,False,71,24,47,26,2,5,341.0,8.458983743917528,7,2,1,1,7,2,1,1,0.0,0.0,0.0,0.0,6,11,75.0,2375.0,OAK,BUF,6,1.0,-1,-3,-3,-5,-1,-3,-3,-5,-3.0,-3.0,-2.0,-2.0,30.0
1999_06_PHI_CHI,1999,6,REG,CHI,PHI,16,20,True,64,36,28,38,4,6,342.0,-10.969132059773674,5,2,2,3,5,2,2,3,2.0,2.0,2.0,2.0,5,14,70.0,1896.0,CHI,PHI,-4,0.0,2,-1,0,0,2,-1,0,0,0.0,0.0,0.0,0.0,24.0
1999_06_PHI_CHI,1999,6,REG,PHI,CHI,20,16,False,64,40,24,40,1,5,318.0,-5.2329650756747625,3,3,2,3,3,3,2,3,2.0,2.0,2.0,2.0,8,14,68.0,1704.0,PHI,CHI,4,1.0,-2,1,0,0,-2,1,0,0,0.0,0.0,0.0,0.0,-24.0
1999_06_PIT_CIN,1999,6,REG,CIN,PIT,3,17,True,61,42,19,42,4,7,262.0,-10.844036008091813,4,1,3,4,3,1,2,2,3.0,2.0,2.0,2.0,6,11,64.0,1692.0,CIN,PIT,-14,0.0,1,-1,2,1,0,-1,1,-1,3.0,2.0,2.0,2.0,3.0
