season,date,week,game_type,home_franchise,away_franchise,home_score,away_score,neutral_site,overtime,source,margin,game_uid,week_index,n_weeks,phase,home_conf,away_conf,indoor,div_game,home_win,decade,phase_label,adj_margin,home_status,away_status,home_games_back,away_games_back
2018,2018-11-04,9.0,REG,CAR,TB,42,28,False,False,nflverse,14,G011582,9,17,2,NFC,NFC,0.0,1.0,1.0,2010s,Middle third,10.521053505277202,alive,alive,-1.0,1.0
2018,2018-11-04,9.0,REG,CLE,KC,21,37,False,False,nflverse,-16,G011583,9,17,2,AFC,AFC,0.0,0.0,0.0,2010s,Middle third,-6.756775124971044,alive,alive,2.0,-3.0
2018,2018-11-04,9.0,REG,MIA,NYJ,13,6,False,False,nflverse,7,G011584,9,17,2,AFC,AFC,0.0,1.0,1.0,2010s,Middle third,7.986585383611672,alive,alive,0.5,1.5
2018,2018-11-04,9.0,REG,MIN,DET,24,9,False,False,nflverse,15,G011585,9,17,2,NFC,NFC,1.0,1.0,1.0,2010s,Middle third,11.407062992345166,alive,alive,-0.5,1.0
2018,2018-11-04,9.0,REG,WSH,ATL,14,38,False,False,nflverse,-24,G011586,9,17,2,NFC,NFC,0.0,0.0,0.0,2010s,Middle third,-19.139659612039008,alive,alive,-1.0,1.0
2018,2018-11-04,9.0,REG,DEN,HOU,17,19,False,False,nflverse,-2,G011587,9,17,2,AFC,AFC,0.0,0.0,0.0,2010s,Middle third,2.2859207379379436,alive,alive,1.5,-1.0
2018,2018-11-04,9.0,REG,SEA,LAC,17,25,False,False,nflverse,-8,G011588,9,17,2,NFC,AFC,0.0,0.0,0.0,2010s,Middle third,-6.254853377262136,alive,alive,0.0,-1.0
2018,2018-11-04,9.0,REG,NO,LAR,45,35,False,False,nflverse,10,G011589,9,17,2,NFC,NFC,1.0,0.0,1.0,2010s,Middle third,8.43990934006029,alive,alive,-2.0,-4.0
2018,2018-11-04,9.0,REG,NE,GB,31,17,False,False,nflverse,14,G011590,9,17,2,AFC,NFC,0.0,0.0,1.0,2010s,Middle third,6.069863694183493,alive,alive,-2.0,0.5
2018,2018-11-05,9.0,REG,DAL,TEN,14,28,False,False,nflverse,-14,G011591,9,17,2,NFC,AFC,1.0,0.0,0.0,2010s,Middle third,-14.95309937152038,alive,alive,1.0,1.5
2018,2018-11-08,10.0,REG,PIT,CAR,52,21,False,False,nflverse,31,G011592,10,17,2,AFC,NFC,0.0,0.0,1.0,2010s,Middle third,26.29197595178043,alive,alive,-0.5,-2.0
2018,2018-11-11,10.0,REG,CHI,DET,34,22,False,False,nflverse,12,G011593,10,17,2,NFC,NFC,0.0,1.0,1.0,2010s,Middle third,2.7075372648457225,alive,alive,-1.0,2.0
2018,2018-11-11,10.0,REG,CIN,NO,14,51,False,False,nflverse,-37,G011594,10,17,2,AFC,NFC,0.0,0.0,0.0,2010s,Middle third,-23.572023063529258,alive,alive,0.0,-3.0
2018,2018-11-11,10.0,REG,CLE,ATL,28,16,False,False,nflverse,12,G011595,10,17,2,AFC,NFC,0.0,0.0,1.0,2010s,Middle third,12.162555184557037,alive,alive,2.5,1.0
2018,2018-11-11,10.0,REG,IND,JAX,29,26,False,False,nflverse,3,G011596,10,17,2,AFC,AFC,1.0,1.0,1.0,2010s,Middle third,-4.257817034330989,alive,alive,2.0,2.0
2018,2018-11-11,10.0,REG,KC,ARI,26,14,False,False,nflverse,12,G011597,10,17,2,AFC,NFC,0.0,0.0,1.0,2010s,Middle third,-8.442725135844292,alive,longshot,-3.0,3.0
2018,2018-11-11,10.0,REG,NYJ,BUF,10,41,False,False,nflverse,-31,G011598,10,17,2,AFC,AFC,0.0,1.0,0.0,2010s,Middle third,-30.059603674321515,alive,longshot,2.0,3.0
2018,2018-11-11,10.0,REG,TB,WSH,3,16,False,False,nflverse,-13,G011599,10,17,2,NFC,NFC,0.0,0.0,0.0,2010s,Middle third,-15.414854276849882,alive,alive,2.0,-1.0
2018,2018-11-11,10.0,REG,TEN,NE,34,10,False,False,nflverse,24,G011600,10,17,2,AFC,AFC,0.0,0.0,1.0,2010s,Middle third,29.087719848352826,alive,alive,1.0,-2.0
2018,2018-11-11,10.0,REG,OAK,LAC,6,20,False,False,nflverse,-14,G011601,10,17,2,AFC,AFC,0.0,1.0,0.0,2010s,Middle third,1.2595020502783427,longshot,alive,4.0,-1.0
2018,2018-11-11,10.0,REG,GB,MIA,31,12,False,False,nflverse,19,G011602,10,17,2,NFC,AFC,0.0,0.0,1.0,2010s,Middle third,12.926435409272807,alive,alive,1.5,0.0
2018,2018-11-11,10.0,REG,LAR,SEA,36,31,False,False,nflverse,5,G011603,10,17,2,NFC,NFC,0.0,1.0,1.0,2010s,Middle third,0.8908031454420868,alive,alive,-4.0,1.0
2018,2018-11-11,10.0,REG,PHI,DAL,20,27,False,False,nflverse,-7,G011604,10,17,2,NFC,NFC,0.0,1.0,0.0,2010s,Middle third,-7.522747589886526,alive,alive,1.0,2.0
2018,2018-11-12,10.0,REG,SF,NYG,23,27,False,False,nflverse,-4,G011605,10,17,2,NFC,NFC,0.0,0.0,0.0,2010s,Middle third,-0.6843960536997789,longshot,longshot,3.0,4.0
2018,2018-11-15,11.0,REG,SEA,GB,27,24,False,False,nflverse,3,G011606,11,17,2,NFC,NFC,0.0,0.0,1.0,2010s,Middle third,-4.136687250348155,alive,alive,1.5,1.0
2018,2018-11-18,11.0,REG,ATL,DAL,19,22,False,False,nflverse,-3,G011607,11,17,2,NFC,NFC,0.0,0.0,0.0,2010s,Middle third,-1.8268800043493165,alive,alive,1.5,1.5
2018,2018-11-18,11.0,REG,BAL,CIN,24,21,False,False,nflverse,3,G011608,11,17,2,AFC,AFC,0.0,1.0,1.0,2010s,Middle third,-7.426168716945016,alive,alive,1.0,0.0
2018,2018-11-18,11.0,REG,DET,CAR,20,19,False,False,nflverse,1,G011609,11,17,2,NFC,NFC,1.0,0.0,1.0,2010s,Middle third,4.929916174321512,alive,alive,2.5,-1.5
2018,2018-11-18,11.0,REG,IND,TEN,38,10,False,False,nflverse,28,G011610,11,17,2,AFC,AFC,1.0,1.0,1.0,2010s,Middle third,24.744055195720428,alive,alive,1.0,0.0
2018,2018-11-18,11.0,REG,JAX,PIT,16,20,False,False,nflverse,-4,G011611,11,17,2,AFC,AFC,0.0,0.0,0.0,2010s,Middle third,5.523336037752372,alive,alive,2.0,-1.5
2018,2018-11-18,11.0,REG,NYG,TB,38,35,False,False,nflverse,3,G011612,11,17,2,NFC,NFC,0.0,0.0,1.0,2010s,Middle third,2.6381181657387955,longshot,alive,3.5,2.5
2018,2018-11-18,11.0,REG,WSH,HOU,21,23,False,False,nflverse,-2,G011613,11,17,2,NFC,AFC,0.0,0.0,0.0,2010s,Middle third,6.82289119998255,alive,alive,-1.5,-1.0
2018,2018-11-18,11.0,REG,ARI,OAK,21,23,False,False,nflverse,-2,G011614,11,17,2,NFC,AFC,1.0,0.0,0.0,2010s,Middle third,0.3619914348466686,longshot,longshot,3.5,4.0
2018,2018-11-18,11.0,REG,LAC,DEN,22,23,False,False,nflverse,-1,G011615,11,17,2,AFC,AFC,0.0,1.0,0.0,2010s,Middle third,-7.582807965669025,alive,alive,-2.0,2.0
2018,2018-11-18,11.0,REG,NO,PHI,48,7,False,False,nflverse,41,G011616,11,17,2,NFC,NFC,1.0,0.0,1.0,2010s,Middle third,32.51228865402481,alive,alive,-3.5,1.5
2018,2018-11-18,11.0,REG,CHI,MIN,25,20,False,False,nflverse,5,G011617,11,17,2,NFC,NFC,0.0,1.0,1.0,2010s,Middle third,-0.6995257274994415,alive,alive,-1.5,-1.0
2018,2018-11-19,11.0,REG,LAR,KC,54,51,False,False,nflverse,3,G011618,11,17,2,NFC,AFC,0.0,0.0,1.0,2010s,Middle third,3.4571814188992285,alive,alive,-4.5,-4.0
2018,2018-11-22,12.0,REG,DET,CHI,16,23,False,False,nflverse,-7,G011619,12,17,3,NFC,NFC,1.0,1.0,0.0,2010s,Late (final third),2.2924627351542775,alive,alive,1.5,-2.0
2018,2018-11-22,12.0,REG,DAL,WSH,31,23,False,False,nflverse,8,G011620,12,17,3,NFC,NFC,1.0,1.0,1.0,2010s,Late (final third),1.9665396163883253,alive,alive,0.5,-1.0
2018,2018-11-22,12.0,REG,NO,ATL,31,17,False,False,nflverse,14,G011621,12,17,3,NFC,NFC,1.0,1.0,1.0,2010s,Late (final third),3.8164210684875997,alive,alive,-4.0,1.5
2018,2018-11-25,12.0,REG,BAL,OAK,34,17,False,False,nflverse,17,G011622,12,17,3,AFC,AFC,0.0,0.0,1.0,2010s,Late (final third),0.8181652774876227,alive,longshot,0.0,3.0
2018,2018-11-25,12.0,REG,BUF,JAX,24,21,False,False,nflverse,3,G011623,12,17,3,AFC,AFC,0.0,0.0,1.0,2010s,Late (final third),5.9871271088493,alive,alive,2.0,2.0
2018,2018-11-25,12.0,REG,CAR,SEA,27,30,False,False,nflverse,-3,G011624,12,17,3,NFC,NFC,0.0,0.0,0.0,2010s,Late (final third),0.48083103340308675,alive,alive,-1.0,0.5
2018,2018-11-25,12.0,REG,CIN,CLE,20,35,False,False,nflverse,-15,G011625,12,17,3,AFC,AFC,0.0,1.0,0.0,2010s,Late (final third),-11.918157179598694,alive,alive,0.0,1.5
2018,2018-11-25,12.0,REG,NYJ,NE,13,27,False,False,nflverse,-14,G011626,12,17,3,AFC,AFC,0.0,1.0,0.0,2010s,Late (final third),-0.9828844870679703,alive,alive,2.0,-2.0
2018,2018-11-25,12.0,REG,PHI,NYG,25,22,False,False,nflverse,3,G011627,12,17,3,NFC,NFC,0.0,1.0,1.0,2010s,Late (final third),-0.7794718623871146,alive,alive,1.5,2.5
2018,2018-11-25,12.0,REG,TB,SF,27,9,False,False,nflverse,18,G011628,12,17,3,NFC,NFC,0.0,0.0,1.0,2010s,Late (final third),15.046277887960983,alive,longshot,2.5,3.5
2018,2018-11-25,12.0,REG,LAC,ARI,45,10,False,False,nflverse,35,G011629,12,17,3,AFC,NFC,0.0,0.0,1.0,2010s,Late (final third),17.37850651487499,alive,longshot,-2.0,3.5
2018,2018-11-25,12.0,REG,DEN,PIT,24,17,False,False,nflverse,7,G011630,12,17,3,AFC,AFC,0.0,0.0,1.0,2010s,Late (final third),13.064854357747645,alive,alive,1.0,-2.5
2018,2018-11-25,12.0,REG,IND,MIA,27,24,False,False,nflverse,3,G011631,12,17,3,AFC,AFC,1.0,0.0,1.0,2010s,Late (final third),-9.171925852470448,alive,alive,0.0,0.0
2018,2018-11-25,12.0,REG,MIN,GB,24,17,False,False,nflverse,7,G011632,12,17,3,NFC,NFC,1.0,1.0,1.0,2010s,Late (final third),3.68112294972161,alive,alive,-0.5,1.0
2018,2018-11-26,12.0,REG,HOU,TEN,34,17,False,False,nflverse,17,G011633,12,17,3,AFC,AFC,1.0,1.0,1.0,2010s,Late (final third),13.257469812108745,alive,alive,-2.0,0.0
2018,2018-11-29,13.0,REG,DAL,NO,13,10,False,False,nflverse,3,G011634,13,17,3,NFC,NFC,1.0,0.0,1.0,2010s,Late (final third),12.010458935861717,alive,alive,0.0,-4.0
2018,2018-12-02,13.0,REG,ATL,BAL,16,26,False,False,nflverse,-10,G011635,13,17,3,NFC,AFC,0.0,0.0,0.0,2010s,Late (final third),-2.8182292880133266,alive,alive,2.0,0.0
2018,2018-12-02,13.0,REG,CIN,DEN,10,24,False,False,nflverse,-14,G011636,13,17,3,AFC,AFC,0.0,0.0,0.0,2010s,Late (final third),-11.078971920958042,alive,alive,1.0,1.0
2018,2018-12-02,13.0,REG,DET,LAR,16,30,False,False,nflverse,-14,G011637,13,17,3,NFC,NFC,1.0,0.0,0.0,2010s,Late (final third),-2.480055937717488,alive,alive,2.0,-4.0
2018,2018-12-02,13.0,REG,GB,ARI,17,20,False,False,nflverse,-3,G011638,13,17,3,NFC,NFC,0.0,0.0,0.0,2010s,Late (final third),-11.739659612038993,alive,longshot,1.5,4.0
2018,2018-12-02,13.0,REG,HOU,CLE,29,13,False,False,nflverse,16,G011639,13,17,3,AFC,AFC,1.0,0.0,1.0,2010s,Late (final third),11.874894003421403,alive,alive,-2.0,1.5
2018,2018-12-02,13.0,REG,JAX,IND,6,0,False,False,nflverse,6,G011640,13,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),13.257817034330989,longshot,alive,3.0,0.0
2018,2018-12-02,13.0,REG,MIA,BUF,21,17,False,False,nflverse,4,G011641,13,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),5.926981709290159,alive,alive,1.0,2.0
2018,2018-12-02,13.0,REG,NYG,CHI,30,27,False,True,nflverse,3,G011642,13,17,3,NFC,NFC,0.0,0.0,1.0,2010s,Late (final third),11.479611221294359,longshot,alive,3.0,-2.0
2018,2018-12-02,13.0,REG,TB,CAR,24,17,False,False,nflverse,7,G011643,13,17,3,NFC,NFC,0.0,1.0,1.0,2010s,Late (final third),10.478946494722798,alive,alive,2.0,0.0
2018,2018-12-02,13.0,REG,OAK,KC,33,40,False,False,nflverse,-7,G011644,13,17,3,AFC,AFC,0.0,1.0,0.0,2010s,Late (final third),11.08073370099762,longshot,alive,4.0,-3.0
2018,2018-12-02,13.0,REG,TEN,NYJ,26,22,False,False,nflverse,4,G011645,13,17,3,AFC,AFC,0.0,0.0,1.0,2010s,Late (final third),-3.9293956645792028,alive,longshot,1.0,3.0
2018,2018-12-02,13.0,REG,NE,MIN,24,10,False,False,nflverse,14,G011646,13,17,3,AFC,NFC,0.0,0.0,1.0,2010s,Late (final third),9.388740744461883,alive,alive,-2.0,-0.5
2018,2018-12-02,13.0,REG,SEA,SF,43,16,False,False,nflverse,27,G011647,13,17,3,NFC,NFC,0.0,1.0,1.0,2010s,Late (final third),17.0865003598351,alive,longshot,0.0,4.0
2018,2018-12-02,13.0,REG,PIT,LAC,30,33,False,False,nflverse,-3,G011648,13,17,3,AFC,AFC,0.0,0.0,0.0,2010s,Late (final third),-2.4820463920786198,alive,alive,-1.5,-2.0
2018,2018-12-03,13.0,REG,PHI,WSH,28,13,False,False,nflverse,15,G011649,13,17,3,NFC,NFC,0.0,1.0,1.0,2010s,Late (final third),8.4437920265018,alive,alive,1.0,0.0
2018,2018-12-06,14.0,REG,TEN,JAX,30,9,False,False,nflverse,21,G011650,14,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),16.99812776994858,alive,longshot,1.0,3.0
2018,2018-12-09,14.0,REG,BUF,NYJ,23,27,False,False,nflverse,-4,G011651,14,17,3,AFC,AFC,0.0,1.0,0.0,2010s,Late (final third),-4.940396325678487,longshot,longshot,3.0,4.0
2018,2018-12-09,14.0,REG,CLE,CAR,26,20,False,False,nflverse,6,G011652,14,17,3,AFC,NFC,0.0,0.0,1.0,2010s,Late (final third),7.196015568168727,alive,alive,2.5,0.5
2018,2018-12-09,14.0,REG,GB,ATL,34,20,False,False,nflverse,14,G011653,14,17,3,NFC,NFC,0.0,0.0,1.0,2010s,Late (final third),16.62239583333338,alive,alive,2.0,2.5
2018,2018-12-09,14.0,REG,HOU,IND,21,24,False,False,nflverse,-3,G011654,14,17,3,AFC,AFC,1.0,1.0,0.0,2010s,Late (final third),-3.4865853836116822,alive,alive,-3.0,1.0
2018,2018-12-09,14.0,REG,KC,BAL,27,24,False,True,nflverse,3,G011655,14,17,3,AFC,AFC,0.0,0.0,1.0,2010s,Late (final third),1.1011010215147552,alive,alive,-4.0,-1.0
2018,2018-12-09,14.0,REG,MIA,NE,34,33,False,False,nflverse,1,G011656,14,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),15.003700896543702,alive,alive,1.0,-3.0
2018,2018-12-09,14.0,REG,TB,NO,14,28,False,False,nflverse,-14,G011657,14,17,3,NFC,NFC,0.0,1.0,0.0,2010s,Late (final third),-1.370934957376491,alive,alive,1.5,-4.0
2018,2018-12-09,14.0,REG,WSH,NYG,16,40,False,False,nflverse,-24,G011658,14,17,3,NFC,NFC,0.0,1.0,0.0,2010s,Late (final third),-21.223263888888912,alive,alive,0.5,2.5
2018,2018-12-09,14.0,REG,LAC,CIN,26,21,False,False,nflverse,5,G011659,14,17,3,AFC,AFC,0.0,0.0,1.0,2010s,Late (final third),-4.503836044710983,alive,alive,-3.0,2.0
2018,2018-12-09,14.0,REG,SF,DEN,20,14,False,False,nflverse,6,G011660,14,17,3,NFC,AFC,0.0,0.0,1.0,2010s,Late (final third),11.07583829723374,eliminated,alive,4.5,1.0
2018,2018-12-09,14.0,REG,ARI,DET,3,17,False,False,nflverse,-14,G011661,14,17,3,NFC,NFC,1.0,0.0,0.0,2010s,Late (final third),-5.534400345337451,longshot,alive,3.5,2.5
2018,2018-12-09,14.0,REG,DAL,PHI,29,23,False,True,nflverse,6,G011662,14,17,3,NFC,NFC,1.0,1.0,1.0,2010s,Late (final third),6.522747589886526,alive,alive,-1.0,0.5
2018,2018-12-09,14.0,REG,OAK,PIT,24,21,False,False,nflverse,3,G011663,14,17,3,AFC,AFC,0.0,0.0,1.0,2010s,Late (final third),17.741548442356965,eliminated,alive,5.0,-1.5
2018,2018-12-09,14.0,REG,CHI,LAR,15,6,False,False,nflverse,9,G011664,14,17,3,NFC,NFC,0.0,0.0,1.0,2010s,Late (final third),11.227481327128235,alive,clinched,-2.0,-5.0
2018,2018-12-10,14.0,REG,SEA,MIN,21,7,False,False,nflverse,14,G011665,14,17,3,NFC,NFC,0.0,0.0,1.0,2010s,Late (final third),10.182189799930235,alive,alive,-1.0,-0.5
2018,2018-12-13,15.0,REG,KC,LAC,28,29,False,False,nflverse,-1,G011666,15,17,3,AFC,AFC,0.0,1.0,0.0,2010s,Late (final third),-3.8212316507192776,clinched,alive,-4.0,-3.0
2018,2018-12-15,15.0,REG,NYJ,HOU,22,29,False,False,nflverse,-7,G011667,15,17,3,AFC,AFC,0.0,0.0,0.0,2010s,Late (final third),4.6719258524704586,longshot,alive,3.0,-2.0
2018,2018-12-15,15.0,REG,DEN,CLE,16,17,False,False,nflverse,-1,G011668,15,17,3,AFC,AFC,0.0,0.0,0.0,2010s,Late (final third),-0.8391852586406533,alive,alive,1.0,1.5
2018,2018-12-16,15.0,REG,ATL,ARI,40,14,False,False,nflverse,26,G011669,15,17,3,NFC,NFC,1.0,0.0,1.0,2010s,Late (final third),14.637944554627628,alive,eliminated,2.5,3.5
2018,2018-12-16,15.0,REG,BAL,TB,20,12,False,False,nflverse,8,G011670,15,17,3,AFC,NFC,0.0,0.0,1.0,2010s,Late (final third),-1.6272568230977829,alive,alive,0.0,1.5
2018,2018-12-16,15.0,REG,BUF,DET,14,13,False,False,nflverse,1,G011671,15,17,3,AFC,NFC,0.0,0.0,1.0,2010s,Late (final third),4.87252292406059,longshot,alive,3.0,1.5
2018,2018-12-16,15.0,REG,CHI,GB,24,17,False,False,nflverse,7,G011672,15,17,3,NFC,NFC,0.0,1.0,1.0,2010s,Late (final third),-2.0184027777778315,alive,alive,-3.0,1.0
2018,2018-12-16,15.0,REG,CIN,OAK,30,16,False,False,nflverse,14,G011673,15,17,3,AFC,AFC,0.0,0.0,1.0,2010s,Late (final third),8.24433399443264,alive,eliminated,2.0,4.0
2018,2018-12-16,15.0,REG,IND,DAL,23,0,False,False,nflverse,23,G011674,15,17,3,AFC,NFC,1.0,0.0,1.0,2010s,Late (final third),20.69715456724081,alive,alive,0.0,-2.0
2018,2018-12-16,15.0,REG,JAX,WSH,13,16,False,False,nflverse,-3,G011675,15,17,3,AFC,NFC,0.0,0.0,0.0,2010s,Late (final third),-4.078488782039878,longshot,alive,3.0,0.5
2018,2018-12-16,15.0,REG,MIN,MIA,41,17,False,False,nflverse,24,G011676,15,17,3,NFC,AFC,1.0,0.0,1.0,2010s,Late (final third),14.607558358994417,alive,alive,-0.5,0.0
2018,2018-12-16,15.0,REG,NYG,TEN,0,17,False,False,nflverse,-17,G011677,15,17,3,NFC,AFC,0.0,0.0,0.0,2010s,Late (final third),-14.696375099019791,alive,alive,1.5,0.0
2018,2018-12-16,15.0,REG,SF,SEA,26,23,False,True,nflverse,3,G011678,15,17,3,NFC,NFC,0.0,1.0,1.0,2010s,Late (final third),12.913499640164902,eliminated,alive,3.5,-2.0
2018,2018-12-16,15.0,REG,PIT,NE,17,10,False,False,nflverse,7,G011679,15,17,3,AFC,AFC,0.0,0.0,1.0,2010s,Late (final third),6.5662560406518695,alive,alive,-0.5,-2.0
2018,2018-12-16,15.0,REG,LAR,PHI,23,30,False,False,nflverse,-7,G011680,15,17,3,NFC,NFC,0.0,0.0,0.0,2010s,Late (final third),-13.92762068603548,clinched,alive,-5.0,0.5
2018,2018-12-17,15.0,REG,CAR,NO,9,12,False,False,nflverse,-3,G011681,15,17,3,NFC,NFC,0.0,1.0,0.0,2010s,Late (final third),6.1501185479007106,alive,clinched,0.5,-5.0
2018,2018-12-22,16.0,REG,TEN,WSH,25,16,False,False,nflverse,9,G011682,16,17,3,AFC,NFC,0.0,0.0,1.0,2010s,Late (final third),3.919638987908705,alive,alive,0.0,0.5
2018,2018-12-22,16.0,REG,LAC,BAL,10,22,False,False,nflverse,-12,G011683,16,17,3,AFC,AFC,0.0,0.0,0.0,2010s,Late (final third),-11.077667327765967,clinched,alive,-3.0,0.0
2018,2018-12-23,16.0,REG,CAR,ATL,10,24,False,False,nflverse,-14,G011684,16,17,3,NFC,NFC,0.0,1.0,0.0,2010s,Late (final third),-15.03346038361169,alive,eliminated,1.5,2.5
2018,2018-12-23,16.0,REG,CLE,CIN,26,18,False,False,nflverse,8,G011685,16,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),4.918157179598695,alive,alive,1.5,2.0
2018,2018-12-23,16.0,REG,DAL,TB,27,20,False,False,nflverse,7,G011686,16,17,3,NFC,NFC,1.0,0.0,1.0,2010s,Late (final third),3.381393893238207,alive,eliminated,-1.0,2.5
2018,2018-12-23,16.0,REG,DET,MIN,9,27,False,False,nflverse,-18,G011687,16,17,3,NFC,NFC,1.0,1.0,0.0,2010s,Late (final third),-14.407062992345166,eliminated,alive,2.5,-0.5
2018,2018-12-23,16.0,REG,IND,NYG,28,27,False,False,nflverse,1,G011688,16,17,3,AFC,NFC,1.0,0.0,1.0,2010s,Late (final third),-4.559569705259781,alive,eliminated,0.0,2.5
2018,2018-12-23,16.0,REG,MIA,JAX,7,17,False,False,nflverse,-10,G011689,16,17,3,AFC,AFC,0.0,0.0,0.0,2010s,Late (final third),-5.085891181860541,alive,eliminated,1.0,4.0
2018,2018-12-23,16.0,REG,NE,BUF,24,12,False,False,nflverse,12,G011690,16,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),-0.07671918725354132,alive,eliminated,-1.0,3.0
2018,2018-12-23,16.0,REG,NYJ,GB,38,44,False,True,nflverse,-6,G011691,16,17,3,AFC,NFC,0.0,0.0,0.0,2010s,Late (final third),-0.9130207928844793,eliminated,alive,4.0,2.0
2018,2018-12-23,16.0,REG,PHI,HOU,32,30,False,False,nflverse,2,G011692,16,17,3,NFC,AFC,0.0,0.0,1.0,2010s,Late (final third),4.266683226484349,alive,alive,0.5,-2.0
2018,2018-12-23,16.0,REG,ARI,LAR,9,31,False,False,nflverse,-22,G011693,16,17,3,NFC,NFC,1.0,1.0,0.0,2010s,Late (final third),-2.0144562830549404,eliminated,clinched,4.5,-4.0
2018,2018-12-23,16.0,REG,SF,CHI,9,14,False,False,nflverse,-5,G011694,16,17,3,NFC,NFC,0.0,0.0,0.0,2010s,Late (final third),6.795215167594581,eliminated,clinched,3.5,-3.0
2018,2018-12-23,16.0,REG,NO,PIT,31,28,False,False,nflverse,3,G011695,16,17,3,NFC,AFC,1.0,0.0,1.0,2010s,Late (final third),-1.44209449968114,clinched,alive,-5.0,-0.5
2018,2018-12-23,16.0,REG,SEA,KC,38,31,False,False,nflverse,7,G011696,16,17,3,NFC,AFC,0.0,0.0,1.0,2010s,Late (final third),11.566378273457142,alive,clinched,-1.0,-3.0
2018,2018-12-24,16.0,REG,OAK,DEN,27,14,False,False,nflverse,13,G011697,16,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),21.676694084609316,eliminated,alive,5.0,2.0
2018,2018-12-30,17.0,REG,BUF,MIA,42,17,False,False,nflverse,25,G011698,17,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),23.07301829070984,eliminated,eliminated,4.0,2.0
2018,2018-12-30,17.0,REG,GB,DET,0,31,False,False,nflverse,-31,G011699,17,17,3,NFC,NFC,0.0,1.0,0.0,2010s,Late (final third),-31.274059957376444,eliminated,eliminated,2.0,3.5
2018,2018-12-30,17.0,REG,HOU,JAX,20,3,False,False,nflverse,17,G011700,17,17,3,AFC,AFC,1.0,1.0,1.0,2010s,Late (final third),9.255597582057328,alive,eliminated,-1.0,4.0
2018,2018-12-30,17.0,REG,NE,NYJ,38,3,False,False,nflverse,35,G011701,17,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),21.98288448706797,alive,eliminated,-1.0,5.0
2018,2018-12-30,17.0,REG,NO,CAR,14,33,False,False,nflverse,-19,G011702,17,17,3,NFC,NFC,1.0,1.0,0.0,2010s,Late (final third),-28.15011854790071,clinched,eliminated,-5.0,2.5
2018,2018-12-30,17.0,REG,NYG,DAL,35,36,False,False,nflverse,-1,G011703,17,17,3,NFC,NFC,0.0,1.0,0.0,2010s,Late (final third),2.2567242725005885,eliminated,alive,3.5,-1.0
2018,2018-12-30,17.0,REG,TB,ATL,32,34,False,False,nflverse,-2,G011704,17,17,3,NFC,NFC,0.0,1.0,0.0,2010s,Late (final third),0.4454861111111095,eliminated,eliminated,3.5,2.5
2018,2018-12-30,17.0,REG,BAL,CLE,26,24,False,False,nflverse,2,G011705,17,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),-5.344325896543711,alive,eliminated,0.0,1.5
2018,2018-12-30,17.0,REG,DEN,LAC,9,23,False,False,nflverse,-14,G011706,17,17,3,AFC,AFC,0.0,1.0,0.0,2010s,Late (final third),-7.417192034330975,eliminated,clinched,3.0,-2.0
2018,2018-12-30,17.0,REG,KC,OAK,35,3,False,False,nflverse,32,G011707,17,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),13.91926629900238,clinched,eliminated,-2.0,5.0
2018,2018-12-30,17.0,REG,LAR,SF,48,32,False,False,nflverse,16,G011708,17,17,3,NFC,NFC,0.0,1.0,1.0,2010s,Late (final third),1.9773035052771846,clinched,eliminated,-4.0,4.5
2018,2018-12-30,17.0,REG,MIN,CHI,10,24,False,False,nflverse,-14,G011709,17,17,3,NFC,NFC,1.0,1.0,0.0,2010s,Late (final third),-8.300474272500558,alive,clinched,-0.5,-3.0
2018,2018-12-30,17.0,REG,PIT,CIN,16,13,False,False,nflverse,3,G011710,17,17,3,AFC,AFC,0.0,1.0,1.0,2010s,Late (final third),-5.985882436789602,alive,eliminated,0.5,3.0
2018,2018-12-30,17.0,REG,SEA,ARI,27,24,False,False,nflverse,3,G011711,17,17,3,NFC,NFC,0.0,1.0,1.0,2010s,Late (final third),-12.876346862387148,alive,eliminated,-1.0,5.5
2018,2018-12-30,17.0,REG,WSH,PHI,0,24,False,False,nflverse,-24,G011712,17,17,3,NFC,NFC,0.0,1.0,0.0,2010s,Late (final third),-17.4437920265018,eliminated,alive,1.5,0.5
2018,2018-12-30,17.0,REG,TEN,IND,17,33,False,False,nflverse,-16,G011713,17,17,3,AFC,AFC,0.0,1.0,0.0,2010s,Late (final third),-12.744055195720428,alive,alive,0.0,0.0
2019,2019-09-05,1.0,REG,CHI,GB,3,10,False,False,nflverse,-7,G011725,1,17,1,NFC,NFC,0.0,1.0,0.0,2010s,Early (first third),-2.9106623543756296,alive,alive,0.0,0.0
